step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
11,PAYMENT,13912.77,C1630938549,177605.96,163693.19,M1456121867,0.0,0.0,0,0
12,CASH_IN,102773.43,C1111246984,10619.0,113392.43,C1059764047,132812.77,30039.34,0,0
6,CASH_IN,209758.49,C1043796104,6595502.57,6805261.07,C18996450,796834.0,31153.91,0,0
9,CASH_IN,77692.78,C794738675,33173.0,110865.78,C1303218675,0.0,2550323.07,0,0
11,CASH_IN,143873.46,C1551093286,3973455.1,4117328.56,C38487415,800653.63,388993.0,0,0
10,CASH_OUT,59943.48,C1391800026,9552.0,0.0,C1757951217,0.0,59943.48,0,0
12,PAYMENT,17826.02,C1724386100,0.0,0.0,M966801975,0.0,0.0,0,0
9,CASH_IN,130519.38,C308515503,10390212.07,10520731.45,C2123122269,135774.11,5254.74,0,0
11,CASH_IN,39407.89,C1655189385,19187.0,58594.89,C393980565,1166083.97,1224352.64,0,0
12,CASH_IN,375617.35,C969484704,866610.66,1242228.01,C893041125,3371375.11,3093676.23,0,0
10,CASH_OUT,263511.98,C1466144065,132860.0,0.0,C337846371,82068.0,903958.58,0,0
13,PAYMENT,264.28,C1983856691,107920.0,107655.72,M239495780,0.0,0.0,0,0
11,PAYMENT,3921.63,C1021944356,93819.83,89898.2,M2025026322,0.0,0.0,0,0
7,PAYMENT,2322.82,C1089291892,6590.64,4267.83,M787889005,0.0,0.0,0,0
11,PAYMENT,28544.75,C1329447812,50251.97,21707.22,M1379018805,0.0,0.0,0,0
12,PAYMENT,19288.03,C1679814008,82634.0,63345.97,M1480372799,0.0,0.0,0,0
13,CASH_OUT,370585.25,C593071895,0.0,0.0,C1096984287,4200173.5,4570758.75,0,0
9,PAYMENT,28568.84,C646117177,0.0,0.0,M675667241,0.0,0.0,0,0
9,CASH_IN,82746.59,C1467156899,19080558.25,19163304.84,C616563206,1773020.26,3456937.04,0,0
12,PAYMENT,7173.27,C394450287,154173.0,146999.73,M21425618,0.0,0.0,0,0
9,CASH_IN,300112.83,C182050163,52207.0,352319.83,C193270934,1539392.19,1511488.28,0,0
12,CASH_IN,37227.82,C1818280222,8742130.43,8779358.25,C622636902,39759.0,0.0,0,0
10,PAYMENT,3639.44,C645900824,2027.0,0.0,M1739608104,0.0,0.0,0,0
10,TRANSFER,643957.9,C547029548,0.0,0.0,C1646786583,3446212.1,4090170.0,0,0
9,CASH_OUT,151818.3,C1475497832,0.0,0.0,C1226372269,10902054.54,12932851.94,0,0
11,CASH_OUT,131298.25,C1720247970,0.0,0.0,C1866251295,778795.67,1014588.73,0,0
1,PAYMENT,3558.79,C369901249,20791.0,17232.21,M405488475,0.0,0.0,0,0
13,PAYMENT,18358.97,C1255663821,155553.0,137194.03,M1689160154,0.0,0.0,0,0
11,DEBIT,3360.79,C987111924,193114.64,189753.85,C2134282358,1165429.23,1168790.02,0,0
12,CASH_OUT,373174.04,C1886893985,31417.0,0.0,C360215463,8394.0,0.0,0,0
12,CASH_OUT,134409.84,C1186405568,0.0,0.0,C19570553,252896.41,607027.54,0,0
12,PAYMENT,27896.37,C1668740543,94313.92,66417.55,M1234788430,0.0,0.0,0,0
12,CASH_OUT,337589.2,C689103107,0.0,0.0,C478480868,728100.29,1971373.85,0,0
9,CASH_OUT,469759.88,C1607984989,19938.0,0.0,C1230467896,54342.0,524101.88,0,0
8,PAYMENT,7239.7,C1563153498,10638.0,3398.3,M1539409067,0.0,0.0,0,0
8,TRANSFER,327456.01,C94475155,0.0,0.0,C875761527,1128518.46,1238942.28,0,0
8,PAYMENT,16181.99,C333405072,119663.88,103481.89,M404490163,0.0,0.0,0,0
8,PAYMENT,18483.07,C2101277755,161327.76,142844.69,M412520498,0.0,0.0,0,0
10,CASH_OUT,1511.76,C485588146,0.0,0.0,C515442419,429411.89,430923.65,0,0
13,CASH_OUT,116095.9,C2069422649,0.0,0.0,C1428874286,2127858.93,2243954.82,0,0
11,CASH_IN,266469.87,C121410068,847182.63,1113652.5,C994891660,3273981.37,3234614.94,0,0
8,CASH_IN,121240.49,C1901713082,8237.0,129477.49,C265713738,193966.95,72726.45,0,0
9,CASH_OUT,356867.29,C1222388978,0.0,0.0,C1519254830,1377703.81,2299239.53,0,0
8,PAYMENT,18863.17,C1596009896,115399.47,96536.31,M1250043160,0.0,0.0,0,0
7,CASH_IN,56968.61,C585763255,51942.0,108910.61,C1948471365,941410.58,814471.57,0,0
12,PAYMENT,2216.68,C372197617,0.0,0.0,M1926726977,0.0,0.0,0,0
13,PAYMENT,32022.9,C1793555462,478033.0,446010.1,M1992185949,0.0,0.0,0,0
9,CASH_OUT,96821.22,C870111624,0.0,0.0,C1389405694,2128091.98,3294816.54,0,0
11,CASH_OUT,41155.68,C1400196568,0.0,0.0,C928722064,12797027.39,12838183.07,0,0
9,PAYMENT,4937.75,C1774261988,124963.03,120025.28,M1820900313,0.0,0.0,0,0
9,PAYMENT,29156.92,C1661798331,27215.0,0.0,M378442010,0.0,0.0,0,0
10,CASH_OUT,201207.7,C6481729,0.0,0.0,C787033725,6695776.49,9055370.37,0,0
11,CASH_OUT,146449.05,C1503805008,0.0,0.0,C1902027015,2703453.64,2849902.69,0,0
9,CASH_OUT,187838.57,C279253306,511397.99,323559.42,C1503386238,521506.92,1300872.07,0,0
8,CASH_IN,258858.27,C1524607324,1060333.8,1319192.07,C1746371201,782103.16,392132.46,0,0
9,CASH_OUT,32651.05,C1541183927,0.0,0.0,C521284795,488343.01,1532954.75,0,0
9,CASH_IN,43036.92,C1014094657,6870223.13,6913260.05,C852569677,50652.0,92923.16,0,0
9,CASH_OUT,39303.23,C510323068,0.0,0.0,C29564719,144922.01,379857.26,0,0
12,CASH_OUT,348675.65,C2045509361,101839.0,0.0,C322477902,399383.54,748059.19,0,0
11,PAYMENT,43107.85,C1179088002,184854.92,141747.08,M1154195490,0.0,0.0,0,0
10,TRANSFER,982042.15,C1625540303,151.0,0.0,C1334669858,3877895.49,4859937.64,0,0
9,PAYMENT,6835.58,C1274265,0.0,0.0,M1424614639,0.0,0.0,0,0
12,CASH_IN,107539.59,C2049056311,196.0,107735.59,C297927961,77051.6,0.0,0,0
9,CASH_IN,31632.43,C1259175778,10908936.65,10940569.08,C1725548614,48394.02,16761.59,0,0
10,PAYMENT,2871.76,C680963529,0.0,0.0,M722896392,0.0,0.0,0,0
6,PAYMENT,6104.22,C1577192913,0.0,0.0,M1270612719,0.0,0.0,0,0
9,CASH_IN,269740.7,C1284171442,8195057.87,8464798.56,C1046160944,382268.61,371733.46,0,0
10,CASH_IN,95752.62,C1013626407,8464514.58,8560267.2,C1094339172,98516.2,2763.58,0,0
12,PAYMENT,10753.74,C1305185408,20523.0,9769.26,M749404379,0.0,0.0,0,0
5,CASH_IN,58431.85,C1938456924,10074444.01,10132875.85,C451111351,3842816.0,3678302.15,0,0
13,CASH_OUT,359705.5,C1310134691,113667.0,0.0,C660859368,1279080.1,2084332.78,0,0
10,PAYMENT,22990.89,C1467626432,0.0,0.0,M448882366,0.0,0.0,0,0
8,CASH_IN,264368.02,C744386420,7188547.52,7452915.54,C1446521801,8586108.49,11698172.69,0,0
12,CASH_IN,231805.13,C504123983,10855.0,242660.13,C1566246889,2329823.17,2098018.04,0,0
4,PAYMENT,498.96,C1415390560,801.0,302.04,M307148861,0.0,0.0,0,0
12,CASH_OUT,294606.86,C916838998,3023.0,0.0,C2115336406,0.0,0.0,0,0
10,CASH_IN,61501.88,C1224323041,34809311.48,34870813.36,C542795088,686073.14,624571.26,0,0
11,PAYMENT,5539.25,C244943789,0.0,0.0,M1957123581,0.0,0.0,0,0
11,CASH_IN,596212.08,C642176966,20393.0,616605.08,C1469454215,106720.78,412474.11,0,0
8,CASH_OUT,41695.16,C1428980015,15867.0,0.0,C124017533,12418.84,0.0,0,0
10,PAYMENT,7946.25,C1530872306,140450.04,132503.79,M2030423325,0.0,0.0,0,0
13,CASH_IN,36934.71,C1730281274,6265236.18,6302170.89,C602488150,1256850.21,908624.28,0,0
10,PAYMENT,18120.49,C1094399698,209873.0,191752.51,M1096709603,0.0,0.0,0,0
9,CASH_OUT,284937.46,C208512327,0.0,0.0,C549277650,451133.63,958277.13,0,0
1,CASH_IN,8261.33,C619199769,6501116.17,6509377.51,C728885526,90948.3,138627.65,0,0
13,CASH_IN,366887.81,C1744127873,1112.0,367999.81,C158724937,68098.4,0.0,0,0
12,PAYMENT,16147.38,C383271143,235697.76,219550.39,M1540043886,0.0,0.0,0,0
10,CASH_OUT,249662.25,C1903154567,521090.41,271428.16,C2071755416,826671.29,1076333.54,0,0
11,CASH_OUT,240037.96,C1443215275,0.0,0.0,C541484789,2011597.47,4106840.78,0,0
9,CASH_OUT,137697.93,C778627714,5065.0,0.0,C900505277,0.0,137697.93,0,0
9,CASH_OUT,99033.28,C482166003,0.0,0.0,C158876320,2536414.06,2635447.35,0,0
9,CASH_OUT,55032.16,C740466386,0.0,0.0,C1632039044,314226.37,3272377.24,0,0
8,CASH_OUT,172362.96,C234562470,30574.0,0.0,C288197656,0.0,3423141.07,0,0
12,CASH_IN,10627.67,C1798047290,1813179.77,1823807.44,C1444407627,280104.7,269477.02,0,0
9,CASH_IN,286960.2,C499091335,3102308.0,3389268.2,C573905644,448364.25,0.0,0,0
10,PAYMENT,3664.45,C896994809,496043.38,492378.93,M1552945693,0.0,0.0,0,0
10,CASH_IN,312058.11,C583142831,468479.14,780537.26,C1182142122,88875.37,256396.25,0,0
12,PAYMENT,38702.54,C873435370,14499.93,0.0,M340733729,0.0,0.0,0,0
8,PAYMENT,11149.51,C1071273853,25018.0,13868.49,M1426727068,0.0,0.0,0,0
12,CASH_OUT,72113.7,C1107049738,52036.0,0.0,C965197768,200065.72,473662.09,0,0
11,PAYMENT,31244.26,C288193854,0.0,0.0,M946306897,0.0,0.0,0,0
1,PAYMENT,3050.39,C295466076,0.0,0.0,M175822565,0.0,0.0,0,0
12,CASH_OUT,241119.55,C738436241,0.0,0.0,C1602862380,688189.21,929308.75,0,0
9,CASH_IN,159365.23,C1063312783,1958341.1,2117706.33,C1217400138,359950.01,131850.7,0,0
10,PAYMENT,7853.81,C1341877451,38000.83,30147.02,M386988368,0.0,0.0,0,0
9,PAYMENT,7032.52,C1183778404,28206.79,21174.27,M1184772280,0.0,0.0,0,0
11,PAYMENT,13058.56,C1210515306,0.0,0.0,M738398488,0.0,0.0,0,0
10,CASH_OUT,129915.05,C408650736,0.0,0.0,C159608248,581052.01,1214687.77,0,0
10,CASH_IN,281742.78,C1587876683,32230.0,313972.78,C1467441911,30029.34,0.0,0,0
10,CASH_IN,509187.81,C39686961,17178443.03,17687630.83,C991849646,2132087.41,2209970.77,0,0
12,CASH_OUT,583502.06,C1349107993,9937.0,0.0,C907152002,0.0,583502.06,0,0
8,PAYMENT,18.34,C1440953479,33605.0,33586.66,M236447651,0.0,0.0,0,0
12,PAYMENT,12323.19,C1257155647,35387.86,23064.66,M1991607146,0.0,0.0,0,0
8,CASH_OUT,199712.04,C384137468,497506.32,297794.28,C1099915107,60210.74,415025.91,0,0
10,PAYMENT,1656.72,C169202578,0.0,0.0,M1052899629,0.0,0.0,0,0
10,CASH_OUT,120539.1,C467216787,0.0,0.0,C2036762590,1579125.77,3224436.62,0,0
12,PAYMENT,23554.21,C1089167974,281634.64,258080.43,M203390537,0.0,0.0,0,0
8,CASH_IN,381111.53,C1663044812,11311236.83,11692348.36,C1273939873,1256267.93,1525464.32,0,0
13,CASH_OUT,396681.88,C1506671743,160240.54,0.0,C410888707,966100.25,1296856.8,0,0
10,CASH_IN,306023.02,C1709044156,80867.96,386890.98,C1015650621,0.0,0.0,0,0
9,PAYMENT,10046.78,C757475757,178643.35,168596.57,M680330123,0.0,0.0,0,0
9,CASH_OUT,26031.93,C1992484800,0.0,0.0,C1977611839,85824.0,111855.93,0,0
10,CASH_IN,90186.51,C504910084,13203103.18,13293289.69,C1601850161,281635.85,191449.34,0,0
9,CASH_OUT,388129.48,C46237086,0.0,0.0,C2056987083,409357.5,990581.29,0,0
11,CASH_IN,162361.82,C1597502242,2507355.98,2669717.79,C354864191,2225024.16,2062662.34,0,0
12,CASH_IN,284838.08,C309128915,5927123.38,6211961.46,C933388833,5843290.07,5675690.83,0,0
8,PAYMENT,7726.51,C1188893570,798494.82,790768.32,M1622829670,0.0,0.0,0,0
11,CASH_OUT,102285.8,C1695641695,123.0,0.0,C882727762,102301.64,123780.7,0,0
11,PAYMENT,1509.53,C1982231617,75880.0,74370.47,M1046035572,0.0,0.0,0,0
11,CASH_OUT,166978.44,C952974839,0.0,0.0,C2011806990,0.0,547431.73,0,0
9,CASH_IN,124114.23,C885705250,17952247.28,18076361.5,C721297887,148635.85,24521.63,0,0
10,CASH_OUT,91163.93,C1615852214,0.0,0.0,C1347476631,13506.52,104670.45,0,0
7,PAYMENT,9086.57,C129912661,0.0,0.0,M173603238,0.0,0.0,0,0
9,CASH_OUT,277177.24,C529433792,0.0,0.0,C1226372269,11053872.85,12932851.94,0,0
13,CASH_OUT,347515.81,C1465367737,0.0,0.0,C660042490,1665285.93,2117094.18,0,0
10,CASH_OUT,187886.14,C1132823430,0.0,0.0,C35534346,1102542.89,1580763.94,0,0
12,CASH_IN,140332.71,C1254938618,19932761.88,20073094.59,C746782503,896105.5,559832.95,0,0
12,PAYMENT,3993.9,C87631978,11465.42,7471.53,M1915531197,0.0,0.0,0,0
11,PAYMENT,344.51,C1329593234,0.0,0.0,M1998853969,0.0,0.0,0,0
10,CASH_OUT,3510.18,C1294016621,0.0,0.0,C1120829019,729912.25,634762.63,0,0
10,CASH_IN,194496.56,C2135139866,0.0,194496.56,C17776332,205805.29,11308.74,0,0
9,CASH_IN,70588.57,C442250398,22496.0,93084.57,C1299436833,1563.0,0.0,0,0
8,CASH_OUT,102970.0,C261184179,7419.0,0.0,C964931693,134435.58,237405.58,0,0
11,PAYMENT,25326.46,C1681122941,11455.0,0.0,M119971950,0.0,0.0,0,0
9,CASH_OUT,13521.89,C1602440352,0.0,0.0,C1879987609,61702.81,167255.72,0,0
9,CASH_OUT,77465.62,C1991430307,144.0,0.0,C1872196255,355574.55,693537.59,0,0
10,PAYMENT,13176.25,C1095035815,1282718.87,1269542.62,M1681512501,0.0,0.0,0,0
11,PAYMENT,3701.16,C1193284344,5624.0,1922.84,M1116336925,0.0,0.0,0,0
10,CASH_OUT,174325.29,C1106572632,64696.48,0.0,C363670542,0.0,174325.29,0,0
11,PAYMENT,21820.26,C1244349743,0.0,0.0,M1296446455,0.0,0.0,0,0
11,CASH_OUT,375631.13,C1046653919,55905.0,0.0,C1689184041,0.0,375631.13,0,0
8,CASH_OUT,348783.91,C1598120904,0.0,0.0,C1789550256,4631146.42,4979930.33,0,0
10,CASH_OUT,301310.55,C1032859824,0.0,0.0,C18496128,1581266.11,1882576.67,0,0
10,PAYMENT,15102.81,C1993466872,0.0,0.0,M630387388,0.0,0.0,0,0
13,CASH_OUT,295617.35,C277832618,32128.0,0.0,C1230583314,6602617.09,9415395.43,0,0
8,PAYMENT,13195.06,C2090236981,578.0,0.0,M378845707,0.0,0.0,0,0
9,PAYMENT,21961.59,C1362230130,689.0,0.0,M718317822,0.0,0.0,0,0
10,CASH_OUT,273656.53,C1121412175,78652.0,0.0,C538433035,80557.43,489744.16,0,0
12,PAYMENT,9253.34,C2018795308,0.0,0.0,M1263495648,0.0,0.0,0,0
13,CASH_IN,71454.08,C727630661,8120026.25,8191480.33,C1359361359,2256588.75,2185134.67,0,0
12,TRANSFER,873811.97,C335524862,23360.0,0.0,C55484372,0.0,675696.13,0,0
12,TRANSFER,970697.96,C2144772713,84498.0,0.0,C1874611186,0.0,711183.47,0,0
8,CASH_OUT,222379.58,C1589782498,359.0,0.0,C1742312978,22452.0,99690.29,0,0
9,TRANSFER,2378457.14,C1575544822,870.0,0.0,C1767735686,1345506.59,3879159.97,0,0
11,TRANSFER,1522821.03,C1822077373,0.0,0.0,C1181579840,4820997.17,6343818.2,0,0
9,PAYMENT,11135.15,C2087306879,0.0,0.0,M895481503,0.0,0.0,0,0
12,PAYMENT,4611.17,C260230637,228156.0,223544.83,M350428813,0.0,0.0,0,0
10,PAYMENT,5621.6,C1864190861,0.0,0.0,M1918246587,0.0,0.0,0,0
11,CASH_IN,447833.27,C1640013849,3799.81,451633.08,C1963075213,577148.41,129315.14,0,0
13,CASH_IN,334894.38,C360740423,122286.0,457180.38,C1462700906,201272.21,0.0,0,0
9,CASH_OUT,204719.48,C1618767462,0.0,0.0,C727161973,271125.28,177474.53,0,0
12,PAYMENT,9354.28,C1770175572,342317.15,332962.87,M65228500,0.0,0.0,0,0
10,DEBIT,935.38,C1315778420,361077.95,360142.57,C833477645,7085.0,8020.38,0,0
9,CASH_OUT,11221.42,C773925052,6085.0,0.0,C1828290290,425069.15,0.0,0,0
8,PAYMENT,19299.14,C418887677,8999.75,0.0,M1873399683,0.0,0.0,0,0
13,PAYMENT,9014.27,C2083236873,31625.0,22610.73,M33964869,0.0,0.0,0,0
12,CASH_OUT,255098.86,C314518902,223422.0,0.0,C514597582,22237445.04,22680755.11,0,0
9,PAYMENT,26566.35,C1979810574,96742.27,70175.91,M1609712570,0.0,0.0,0,0
10,CASH_OUT,49625.12,C1076608079,0.0,0.0,C533474562,2689772.31,3451951.85,0,0
10,CASH_OUT,285996.66,C1707464192,0.0,0.0,C1833322608,1042198.73,1095377.97,0,0
10,PAYMENT,9456.09,C847645836,20420.0,10963.91,M945995268,0.0,0.0,0,0
12,PAYMENT,26584.43,C1348328163,155.0,0.0,M903216304,0.0,0.0,0,0
10,CASH_IN,8666.4,C2007771583,3393732.57,3402398.98,C685274040,44588.76,114800.53,0,0
12,CASH_IN,53354.53,C1964377724,71709.4,125063.93,C71589904,0.0,0.0,0,0
11,CASH_OUT,815210.08,C1929834927,0.0,0.0,C1879307252,6673109.24,8289682.7,0,0
11,CASH_OUT,22437.37,C106471619,0.0,0.0,C970036466,418736.7,609293.74,0,0
12,TRANSFER,471450.86,C45076972,0.0,0.0,C222764507,991843.45,1463294.31,0,0
10,CASH_IN,310.78,C662190045,3315969.72,3316280.51,C1701412896,1570520.87,1951865.3,0,0
10,TRANSFER,2103688.55,C1113388322,0.0,0.0,C2124288420,4476595.4,6604465.0,0,0
9,PAYMENT,16252.57,C956704832,0.0,0.0,M1890839766,0.0,0.0,0,0
12,CASH_OUT,300118.49,C1276506350,164.0,0.0,C2007648376,335386.72,992409.65,0,0
11,CASH_IN,84034.28,C898868269,4368306.09,4452340.37,C1435763389,2802634.98,3129782.59,0,0
13,CASH_OUT,137806.55,C822870825,0.0,0.0,C556088062,153103.53,290910.08,0,0
13,CASH_IN,114084.96,C2011055363,5116720.74,5230805.7,C607727429,647406.12,742980.99,0,0
10,CASH_OUT,236314.45,C1569597467,380683.0,144368.55,C1079491260,739913.83,1314463.06,0,0
13,PAYMENT,11854.32,C1737089368,0.0,0.0,M149290702,0.0,0.0,0,0
9,CASH_IN,368498.03,C1618454741,10182.0,378680.03,C286244216,648801.77,1527683.68,0,0
12,CASH_IN,424359.98,C1903279110,347975.0,772334.98,C737288719,0.0,0.0,0,0
10,PAYMENT,134.45,C665818479,312143.45,312009.0,M610084268,0.0,0.0,0,0
12,TRANSFER,2487293.1,C1955275091,0.0,0.0,C669771073,3174255.47,5661548.57,0,0
9,CASH_OUT,263068.41,C1878482662,0.0,0.0,C1475998599,1937745.63,2201581.06,0,0
8,PAYMENT,9254.51,C1483682975,72269.0,63014.49,M1530195938,0.0,0.0,0,0
7,PAYMENT,3397.33,C1892322930,85916.0,82518.67,M887606755,0.0,0.0,0,0
11,CASH_OUT,201900.66,C1365975603,19857.0,0.0,C479495607,0.0,201900.66,0,0
10,CASH_OUT,9712.84,C563547586,0.0,0.0,C900742894,34928.95,326191.25,0,0
11,PAYMENT,32533.72,C574192632,1368081.43,1335547.71,M413071832,0.0,0.0,0,0
13,PAYMENT,52402.59,C727789205,31585.0,0.0,M281999799,0.0,0.0,0,0
8,CASH_OUT,161689.67,C381090407,0.0,0.0,C1186256103,751146.99,4999613.43,0,0
10,PAYMENT,21760.6,C743014046,25089.0,3328.4,M1583031899,0.0,0.0,0,0
11,PAYMENT,20014.71,C1669478973,33909.01,13894.3,M14995019,0.0,0.0,0,0
13,CASH_OUT,85412.58,C1863631550,0.0,0.0,C1187026769,170309.7,345183.05,0,0
12,CASH_IN,143376.04,C763521860,4847876.4,4991252.44,C1481193175,173686.2,30310.16,0,0
8,PAYMENT,2529.93,C836428509,203171.42,200641.5,M1009749420,0.0,0.0,0,0
13,PAYMENT,6587.31,C437207804,135470.0,128882.69,M2081720980,0.0,0.0,0,0
13,CASH_OUT,144227.28,C93313862,33209.0,0.0,C1004962268,425056.68,958883.68,0,0
10,CASH_OUT,226944.47,C2089550680,11278.0,0.0,C932164428,0.0,474500.84,0,0
10,PAYMENT,51938.46,C2080979735,565943.43,514004.97,M988187759,0.0,0.0,0,0
10,PAYMENT,3544.6,C222319064,70937.96,67393.36,M1850649360,0.0,0.0,0,0
10,CASH_IN,98394.47,C903945088,10035592.38,10133986.85,C556534527,194291.32,106053.67,0,0
12,PAYMENT,428.75,C613770858,0.0,0.0,M1270845931,0.0,0.0,0,0
9,CASH_OUT,101564.23,C842374863,50790.0,0.0,C308019560,256.0,101820.23,0,0
10,CASH_IN,144387.95,C54276114,30376.0,174763.95,C202064972,1419196.85,1274808.9,0,0
13,CASH_IN,81318.58,C213559606,61015.0,142333.58,C1317800135,0.0,0.0,0,0
12,TRANSFER,631919.39,C146317250,0.0,0.0,C1769562038,914987.93,2005684.47,0,0
11,CASH_OUT,25828.3,C1940489958,0.0,0.0,C650657798,2499999.74,2565579.04,0,0
8,CASH_OUT,241811.39,C1782242472,67968.0,0.0,C1115240385,22733.0,1008238.91,0,0
8,TRANSFER,632928.99,C1860045641,1745.0,0.0,C2135727675,6115.0,286319.74,0,0
10,CASH_OUT,63305.38,C658719927,0.0,0.0,C1231842708,1663972.47,2208285.99,0,0
11,CASH_OUT,217911.85,C1159660120,0.0,0.0,C2133635168,542010.62,759922.47,0,0
9,PAYMENT,17964.25,C414828156,424851.54,406887.29,M651085225,0.0,0.0,0,0
11,PAYMENT,46419.72,C544389939,20694.0,0.0,M1999091926,0.0,0.0,0,0
13,CASH_OUT,38200.98,C1711047765,4304.0,0.0,C871995390,953393.08,991594.06,0,0
9,CASH_IN,263647.77,C962745108,3707623.99,3971271.76,C1388182036,3574349.41,3011871.78,0,0
8,CASH_OUT,283005.73,C727171896,0.0,0.0,C448155494,1168235.52,1451241.25,0,0
12,CASH_OUT,152269.48,C385727845,0.0,0.0,C2063811065,1013438.06,882761.95,0,0
7,PAYMENT,6913.23,C1640043321,0.0,0.0,M837603331,0.0,0.0,0,0
10,CASH_OUT,523349.78,C1300075387,213280.77,0.0,C638551812,949605.89,1835098.22,0,0
13,CASH_OUT,57499.29,C6578531,0.0,0.0,C649897005,252550.5,61735.09,0,0
9,CASH_OUT,83830.33,C891086486,0.0,0.0,C306978856,397219.8,1364391.0,0,0
11,CASH_IN,332238.62,C951929508,9212.13,341450.74,C1246471431,0.0,189645.64,0,0
11,CASH_OUT,411980.59,C2091505349,90881.0,0.0,C1912609905,0.0,411980.59,0,0
12,PAYMENT,25363.31,C1746494093,127315.62,101952.31,M908392131,0.0,0.0,0,0
11,PAYMENT,5757.13,C1194685555,30834.0,25076.87,M388774937,0.0,0.0,0,0
13,CASH_OUT,326962.98,C652366235,177389.0,0.0,C658926534,33427.61,669026.3,0,0
12,TRANSFER,209268.21,C1071206253,0.0,0.0,C1825775199,17098969.35,17226008.9,0,0
12,PAYMENT,4987.1,C1942670982,71375.0,66387.9,M45914655,0.0,0.0,0,0
9,PAYMENT,43267.98,C425503005,54381.0,11113.02,M277714788,0.0,0.0,0,0
11,CASH_OUT,29568.75,C411791066,0.0,0.0,C959160265,32947.0,62515.75,0,0
11,PAYMENT,4525.73,C1277838866,367939.64,363413.91,M1583396434,0.0,0.0,0,0
8,CASH_OUT,143805.45,C292314106,997393.23,853587.78,C414205222,332836.88,476642.33,0,0
10,PAYMENT,8083.07,C184846083,19778.0,11694.93,M1087832197,0.0,0.0,0,0
10,CASH_IN,132696.96,C1305289656,6552027.16,6684724.12,C71364493,1823482.93,1690785.96,0,0
12,CASH_OUT,141067.67,C1153752146,0.0,0.0,C952644696,482339.11,97334.71,0,0
8,CASH_IN,252632.23,C223521682,5388049.27,5640681.5,C357863579,474969.68,222337.44,0,0
9,TRANSFER,875478.24,C540665524,1263749.03,388270.79,C54617902,1261320.53,4766243.54,0,0
10,CASH_OUT,300713.36,C1421712326,50292.0,0.0,C1570076320,2732181.24,3838985.52,0,0
10,CASH_OUT,18676.15,C1308714184,0.0,0.0,C1917747929,1204339.32,1223015.46,0,0
12,TRANSFER,117476.9,C457596687,222585.0,105108.1,C71279389,116745.46,466869.14,0,0
8,CASH_IN,48640.6,C267553328,9423315.79,9471956.39,C236282128,176324.78,994.76,0,0
10,PAYMENT,16371.09,C252494854,0.0,0.0,M1706738417,0.0,0.0,0,0
12,CASH_IN,367141.02,C195312695,11347100.96,11714241.98,C991670268,2415302.64,2048161.62,0,0
11,PAYMENT,25643.91,C1539599533,17514.0,0.0,M1644149511,0.0,0.0,0,0
11,PAYMENT,15056.59,C1613635117,0.0,0.0,M81281484,0.0,0.0,0,0
12,CASH_IN,22348.49,C803397640,4841217.99,4863566.48,C1607305408,251371.19,229022.7,0,0
13,CASH_OUT,233702.9,C2003138667,0.0,0.0,C533002135,785089.87,687720.23,0,0
11,CASH_OUT,285100.21,C734439417,62364.93,0.0,C1804883318,6515357.22,6800457.42,0,0
10,CASH_OUT,456348.19,C920292761,39621.0,0.0,C1791724427,161447.0,808896.11,0,0
12,CASH_IN,133087.02,C1319877149,1096431.44,1229518.46,C1975747661,327320.29,0.0,0,0
7,CASH_IN,387222.06,C1899408794,592848.83,980070.88,C1297685781,685647.85,1120608.72,0,0
12,CASH_OUT,11509.12,C1930314147,0.0,0.0,C1806472523,1271637.61,1419256.35,0,0
11,CASH_OUT,584759.48,C514937549,224916.0,0.0,C1818219086,2246749.31,2966147.95,0,0
7,PAYMENT,9390.53,C670626252,3166.08,0.0,M74695825,0.0,0.0,0,0
10,CASH_OUT,131243.23,C107519321,0.0,0.0,C1030436736,1381186.53,2123081.19,0,0
12,CASH_IN,129504.61,C323996728,255004.0,384508.61,C894315519,479461.81,517257.87,0,0
9,PAYMENT,32213.26,C276830036,61562.0,29348.74,M1618077771,0.0,0.0,0,0
11,CASH_OUT,184947.86,C700589672,639.0,0.0,C1332701679,225743.29,479698.33,0,0
10,PAYMENT,5495.15,C173273399,465.0,0.0,M1561077660,0.0,0.0,0,0
9,PAYMENT,4490.71,C603030911,0.0,0.0,M339762849,0.0,0.0,0,0
8,CASH_OUT,179690.78,C869710202,19000.0,0.0,C1379031360,0.0,4200399.97,0,0
8,CASH_IN,23562.24,C457009334,143.0,23705.24,C309167705,468335.84,102587.94,0,0
8,CASH_OUT,146914.72,C665086770,0.0,0.0,C1848759565,564135.0,711049.72,0,0
11,CASH_OUT,97905.63,C183898696,0.0,0.0,C1510405270,154880.44,252786.08,0,0
11,PAYMENT,12683.2,C2012828321,20869.36,8186.16,M553774239,0.0,0.0,0,0
10,PAYMENT,19497.9,C158071757,610762.69,591264.79,M1280448683,0.0,0.0,0,0
10,CASH_OUT,209915.48,C949935065,12643.0,0.0,C1399181053,0.0,111971.27,0,0
7,PAYMENT,36617.58,C589577152,0.0,0.0,M1997290658,0.0,0.0,0,0
9,CASH_OUT,238204.11,C298086001,574771.14,336567.03,C114891172,0.0,238204.11,0,0
